col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,eval
15,15,12,12,12,12,9,10,9,0,16.78
15,15,14,14,12,12,9,10,9,0,11.46
11,11,10,10,8,8,5,6,5,0,17.19
11,11,10,10,8,8,8,7,5,0,28.63
10,9,8,6,6,6,5,5,1,0,13.9
9,8,7,5,5,5,4,4,3,0,28.7
9,8,7,7,7,5,4,4,3,0,29.38
9,8,9,9,7,5,4,4,3,0,23.59
9,8,9,9,7,6,6,5,3,0,23.58
9,8,9,9,7,7,7,7,3,0,18.28
9,8,9,9,9,9,7,7,3,0,11.9
9,8,9,9,9,9,7,7,7,0,38.41
9,8,9,9,9,9,9,8,8,0,41.16
11,10,9,9,9,9,9,8,8,0,42.93
11,11,11,10,9,9,9,8,8,0,41.91
11,11,11,10,9,9,11,10,8,0,33.42
14,12,11,10,9,9,11,10,8,0,36.92
14,12,11,10,10,12,11,10,8,0,33.71
14,12,12,12,11,12,11,10,8,0,31.25
10,8,8,8,7,8,7,6,4,0,30.43
10,8,8,9,10,8,7,6,4,0,28.25
10,8,8,9,10,9,10,6,4,0,24.46
10,8,8,9,10,9,10,7,7,0,36.31
10,8,8,9,10,9,10,9,9,0,39.13
10,9,10,10,10,9,10,9,9,0,41.67
6,5,6,6,6,5,6,5,5,0,40.09
7,7,7,6,6,5,6,5,5,0,39.81
7,7,7,6,8,7,6,5,5,0,38.11
7,7,8,9,8,7,6,5,5,0,37.29
7,7,8,9,8,7,6,6,8,0,36.11
7,7,8,9,8,7,7,9,8,0,35.58
10,8,8,9,8,7,7,9,8,0,38.45
6,4,4,5,4,3,3,5,4,0,30.64
6,4,4,5,4,6,4,5,4,0,22.97
6,4,4,6,7,6,4,5,4,0,25.89
7,7,4,6,7,6,4,5,4,0,13.8
7,7,4,6,9,8,4,5,4,0,-2.5
10,8,4,6,9,8,4,5,4,0,-2.16
6,4,0,2,5,4,0,1,0,0,-11.36
6,4,0,2,5,4,2,3,0,0,-16.35
6,4,0,2,7,6,2,3,0,0,-101.23
6,4,4,2,7,6,2,3,0,0,-101.36
6,4,4,2,9,8,2,3,0,0,-109.51
6,4,4,2,11,10,2,3,0,0,-117.78
6,4,4,2,11,10,5,4,0,0,-112.57
4,2,2,0,9,8,3,2,0,0,-105.81
4,2,2,0,9,8,4,5,0,0,-120.17
4,2,3,3,9,8,4,5,0,0,-112.22
4,2,5,5,9,8,4,5,0,0,-112.04
4,2,7,7,9,8,4,5,0,0,-115
5,5,7,7,9,8,4,5,0,0,-34.45
5,5,7,7,9,8,6,7,0,0,-42.99
7,7,7,7,9,8,6,7,0,0,-25.68
7,7,7,7,11,10,6,7,0,0,-117.79
9,8,8,7,11,10,6,7,0,0,-114.82
11,10,8,7,11,10,6,7,0,0,-114.38
11,10,9,10,11,10,6,7,0,0,-113.95
9,8,7,8,9,8,4,5,0,0,-31.9
9,9,9,9,9,8,4,5,0,0,-20.22
8,8,8,8,8,7,3,4,2,0,0.31
8,8,8,8,10,9,3,4,2,0,-23.64
6,6,6,6,8,7,1,2,2,0,7.47
6,6,6,6,8,7,3,3,3,0,12.19
7,7,7,7,8,7,3,3,3,0,21.88
7,7,8,9,9,7,3,3,3,0,17.22
5,3,3,4,3,2,2,0,3,1,6.57
4,2,2,3,2,1,1,3,2,0,29.81
4,2,2,3,2,2,4,3,2,0,29.04
4,2,2,4,4,3,4,3,2,0,27.22
5,5,2,4,4,3,4,3,2,0,15.29
5,5,6,4,4,3,4,3,2,0,29.75
7,7,6,4,4,3,4,3,2,0,28.51
7,7,7,7,4,3,4,3,2,0,21.14
7,7,7,7,8,3,4,3,2,0,21.1
7,7,7,7,8,3,4,5,4,0,23.35
10,8,7,7,8,3,4,5,4,0,22.95
10,8,7,7,8,7,4,5,4,0,20.55
11,11,7,7,8,7,4,5,4,0,14.83
7,7,3,3,4,3,0,1,0,0,5.15
7,7,6,4,4,3,0,1,0,0,5.6
7,7,6,5,5,5,0,1,0,0,8.52
0,0,0,0,0,0,0,0,0,0,19.2
2,1,1,0,0,0,0,0,0,0,34.4
2,1,1,0,0,0,1,1,2,0,33.83
2,1,1,0,1,2,2,1,2,0,30.49
4,3,1,0,1,2,2,1,2,0,27.94
4,3,1,0,1,4,4,1,2,0,12.31
4,3,3,2,1,4,4,1,2,0,22.22
4,3,3,2,1,4,4,3,3,3,17.73
3,2,2,2,3,3,3,2,2,0,33.96
4,4,3,2,3,3,3,2,2,0,33.8
4,4,3,2,3,3,4,4,3,0,32.06
5,5,5,2,3,3,4,4,3,0,29.29
5,5,5,5,4,3,4,4,3,0,30.82
8,6,5,5,4,3,4,4,3,0,30.64
8,7,7,6,4,3,4,4,3,0,28.63
8,7,7,6,5,5,5,4,3,0,31.73
8,7,7,6,6,6,7,4,3,0,29.76
8,7,7,8,7,7,7,4,3,0,28.78
9,9,8,8,7,7,7,4,3,0,29.18
9,9,8,8,7,7,7,5,6,0,39
10,10,10,8,7,7,7,5,6,0,37.28
10,10,10,8,7,7,7,8,7,0,38.67
12,12,10,8,7,7,7,8,7,0,36.79
11,11,9,8,8,7,7,8,7,0,40.34
11,11,11,10,8,7,7,8,7,0,38
11,11,11,10,8,7,7,9,10,0,34.3
11,11,11,10,9,9,8,9,10,0,39.81
7,7,7,6,5,5,4,5,6,0,38.94
7,7,7,8,7,5,4,5,6,0,35.57
8,8,9,8,7,5,4,5,6,0,34.34
10,10,9,8,7,5,4,5,6,0,33.54
10,10,9,8,7,5,6,7,6,0,32.66
12,12,9,8,7,5,6,7,6,0,22.87
14,14,9,8,7,5,6,7,6,0,17.9
14,14,9,8,7,5,6,7,9,9,-3.08
14,14,9,8,7,7,8,7,9,9,9.53
14,14,9,8,9,9,8,7,9,9,8.63
14,14,10,10,10,9,8,7,9,9,9.84
14,14,14,10,10,9,8,7,9,9,5.59
13,13,13,9,9,8,8,9,8,0,34.3
13,13,13,12,10,8,8,9,8,0,31.86
9,9,9,8,6,4,4,5,4,0,28.56
9,9,9,8,6,5,6,6,4,0,31.28
9,9,9,8,6,5,6,7,7,0,38.8
5,5,5,4,2,1,2,3,3,0,31.3
5,5,5,4,2,3,4,3,3,0,30.51
5,5,5,4,5,4,4,3,3,0,31.92
5,5,5,4,5,4,5,5,4,0,34.71
5,6,6,6,5,4,5,5,4,0,34.11
1,2,2,2,1,0,1,1,0,0,27.65
1,2,2,2,1,0,2,2,2,0,29.43
5,2,2,2,1,0,2,2,2,0,24.84
5,2,2,2,3,2,2,2,2,0,31.62
5,4,4,2,3,2,2,2,2,0,31.22
7,6,4,2,3,2,2,2,2,0,27.38
7,6,4,2,3,4,4,2,2,0,27.37
7,6,4,4,5,4,4,2,2,0,24.91
7,6,5,6,6,4,4,2,2,0,26.31
7,6,5,6,6,4,4,4,4,0,36.7
7,6,5,6,6,4,6,5,5,0,36.47
7,6,5,6,7,7,6,5,5,0,37.63
3,2,1,2,3,3,2,1,1,0,30.29
3,4,3,2,3,3,2,1,1,0,29.58
3,4,3,2,3,3,2,2,4,0,28.87
7,4,3,2,3,3,2,2,4,0,29.55
7,4,3,4,4,4,2,2,4,0,28.19
7,4,3,4,4,4,6,2,4,0,23.01
7,5,5,5,4,4,6,2,4,0,21.69
7,5,5,5,4,4,6,6,4,0,30.81
7,6,7,6,4,4,6,6,4,0,27.16
7,6,7,6,6,6,6,6,4,0,33.94
8,9,7,6,6,6,6,6,4,0,31.3
4,5,3,2,2,2,2,2,0,0,23.42
4,5,4,4,3,2,2,2,0,0,21.72
4,5,4,4,3,4,4,2,0,0,20.36
4,5,4,4,5,6,4,2,0,0,16.06
4,5,4,4,5,6,4,2,4,0,23.82
7,6,4,4,5,6,4,2,4,0,23.28
7,6,4,4,7,8,4,2,4,0,7.66
7,6,6,6,7,8,4,2,4,0,20.69
8,8,7,6,7,8,4,2,4,0,18.19
8,8,8,8,8,8,4,2,4,0,6.75
9,10,9,8,8,8,4,2,4,0,15.76
9,10,9,8,8,8,5,5,4,0,28.89
12,11,9,8,8,8,5,5,4,0,31.87
12,11,11,10,8,8,5,5,4,0,26.5
12,11,11,10,10,10,5,5,4,0,31.08
8,7,7,6,6,6,1,1,0,0,21.74
10,9,7,6,6,6,1,1,0,0,18.76
10,9,7,6,6,6,2,2,2,0,22.75
10,9,7,6,6,6,5,3,2,0,23.73
10,9,7,6,6,6,5,5,4,0,37.4
6,5,3,2,2,2,1,1,0,0,28.12
6,5,3,4,4,2,1,1,0,0,23.25
6,5,5,5,5,2,1,1,0,0,23.49
6,5,5,5,5,4,3,1,0,0,25.49
6,6,6,6,6,4,3,1,0,0,19.12
8,7,7,6,6,4,3,1,0,0,20.99
12,7,7,6,6,4,3,1,0,0,16.05
12,7,7,6,6,4,4,4,0,0,10.27
12,7,7,6,6,5,6,5,0,0,5.87
12,9,9,6,6,5,6,5,0,0,1.01
12,9,9,6,7,7,7,5,0,0,-3.55
12,9,9,8,8,8,7,5,0,0,4.49
12,9,10,10,9,8,7,5,0,0,-2.43
12,11,12,10,9,8,7,5,0,0,-10.74
11,10,11,9,8,7,6,4,2,0,8.48
11,12,13,9,8,7,6,4,2,0,-0.52
11,12,13,9,8,7,6,4,5,5,-5.24
10,11,12,8,7,6,6,6,4,0,24.4
10,11,12,8,7,8,8,6,4,0,18.55
12,13,12,8,7,8,8,6,4,0,19.02
12,13,12,8,7,8,8,6,7,7,2.14
12,13,12,10,9,8,8,6,7,7,7.15
12,13,12,10,9,10,10,6,7,7,-1.43
12,13,12,11,11,11,10,6,7,7,3.5
10,11,10,9,9,9,8,6,6,0,35.77
10,11,11,11,10,9,8,6,6,0,33.05
10,11,11,11,10,9,10,9,9,0,39.77
10,11,11,11,12,11,10,9,9,0,38.04
6,7,7,7,8,7,6,5,5,0,38.07
6,7,7,7,8,7,7,7,6,0,36.92
6,7,8,9,9,7,7,7,6,0,30.54
6,7,8,9,9,8,8,9,6,0,16.24
8,9,8,9,9,8,8,9,6,0,18.58
8,9,8,9,9,9,11,9,6,0,14.65
8,9,10,10,10,9,11,9,6,0,19.82
11,10,10,10,10,9,11,9,6,0,27.07
7,6,6,6,6,5,7,5,2,0,18.95
7,8,8,6,6,5,7,5,2,0,11.65
6,7,7,5,5,4,6,4,4,0,32.75
6,7,7,5,6,7,6,4,4,0,31.94
8,8,8,5,6,7,6,4,4,0,32.89
8,8,8,7,8,7,6,4,4,0,34.43
8,8,8,7,8,7,6,6,6,0,39.95
8,9,9,9,8,7,6,6,6,0,38.39
10,10,10,9,8,7,6,6,6,0,39.76
12,12,10,9,8,7,6,6,6,0,36.94
12,12,10,9,8,8,9,6,6,0,36.64
12,12,10,9,8,8,9,8,8,0,41.51
8,8,6,5,4,4,5,4,4,0,38.24
11,9,6,5,4,4,5,4,4,0,35.42
11,9,6,5,4,4,5,5,7,0,33.94
7,5,2,1,0,0,1,1,3,0,25.36
7,5,2,1,0,2,3,1,3,0,12.83
7,5,2,3,2,2,3,1,3,0,23.41
7,5,5,4,2,2,3,1,3,0,20.04
7,5,5,4,5,3,3,1,3,0,22.44
7,5,6,6,6,3,3,1,3,0,17.3
7,7,8,6,6,3,3,1,3,0,13.25
7,7,8,6,6,3,3,5,3,0,11.03
7,7,8,6,6,5,5,5,3,0,21.88
7,7,8,7,7,7,5,5,3,0,16.43
9,9,8,7,7,7,5,5,3,0,17.38
9,9,9,9,8,7,5,5,3,0,11.99
9,9,9,9,9,9,9,6,3,0,2.24
10,11,11,8,8,8,8,5,5,0,28.13
4,5,5,6,6,6,5,2,5,4,-38.24
7,6,5,6,6,6,5,2,5,4,-35.39
5,4,3,4,4,4,3,4,3,0,19.52
5,4,5,6,4,4,3,4,3,0,17.81
5,4,5,6,7,5,3,4,3,0,4.48
5,4,5,6,7,5,5,6,3,0,15.74
5,4,5,6,7,7,7,6,3,0,14.03
5,6,7,6,7,7,7,6,3,0,13.32
5,6,7,8,8,8,7,6,3,0,7.92
7,8,7,8,8,8,7,6,3,0,10.04
10,9,7,8,8,8,7,6,3,0,16.86
12,11,7,8,8,8,7,6,3,0,13.65
4,6,4,7,7,6,5,3,4,5,-33.5
3,5,3,6,6,5,4,4,5,4,-13.8
6,6,3,6,6,5,4,4,5,4,-21.22
9,7,3,6,6,5,4,4,5,4,-22.82
9,7,3,6,6,7,6,4,5,4,-34.79
9,7,3,6,6,7,6,7,6,4,-56.19
9,7,3,6,6,7,8,9,6,4,-51.41
9,7,3,8,8,7,8,9,6,4,-115.73
9,7,3,9,9,9,8,9,6,4,-117.53
9,7,3,9,9,9,8,9,7,7,-150.08
9,7,3,9,9,10,11,9,7,7,-151.8
9,7,3,10,11,11,11,9,7,7,-154.24
5,3,3,6,7,7,7,5,3,0,10.19
5,4,6,6,7,7,7,5,3,0,21.47
5,4,6,6,7,7,7,6,6,0,35.2
1,0,2,2,3,3,3,2,2,0,29.1
1,0,2,2,3,3,3,4,4,0,26.76
3,2,2,2,3,3,3,4,4,0,33.42
4,4,3,2,3,3,3,4,4,0,33.61
4,4,3,4,5,3,3,4,4,0,30.97
4,4,3,4,5,6,4,4,4,0,29.61
5,5,5,4,5,6,4,4,4,0,37.61
5,5,7,6,5,6,4,4,4,0,32.87
5,5,7,6,7,8,4,4,4,0,25.62
5,5,9,8,7,8,4,4,4,0,16.36
5,5,9,8,9,10,4,4,4,0,9.22
1,1,5,4,5,6,0,0,0,0,2.84
1,1,5,6,7,6,0,0,0,0,-6.73
3,3,5,6,7,6,0,0,0,0,6.35
3,3,5,6,7,6,4,0,0,0,5.62
3,3,5,6,9,8,4,0,0,0,-8.43
3,3,5,6,9,8,4,1,3,0,-5.48
3,3,7,8,9,8,4,1,3,0,-12.55
3,3,7,8,9,8,8,1,3,0,-17.32
3,3,7,8,9,8,8,4,4,0,-4.23
3,3,7,8,9,8,8,8,4,0,-8.32
4,6,7,8,9,8,8,8,4,0,6.69
4,6,7,8,9,8,8,8,7,5,-0.89
6,6,6,7,8,7,7,7,6,0,38.21
6,7,8,8,8,7,7,7,6,0,35.46
6,7,8,8,8,7,8,8,8,0,34.35
6,7,8,8,10,9,8,8,8,0,31.21
6,7,8,8,10,9,9,9,10,0,24.29
6,7,10,10,10,9,9,9,10,0,20.85
2,3,6,6,6,5,5,5,6,0,19.4
5,4,6,6,6,5,5,5,6,0,36.59
5,4,6,6,6,6,6,7,6,0,29.48
5,4,6,6,6,6,8,9,6,0,15.69
7,6,6,6,6,6,8,9,6,0,25.39
7,6,6,6,8,8,8,9,6,0,23.57
7,8,8,6,8,8,8,9,6,0,14.66
7,8,8,9,9,8,8,9,6,0,21.6
9,10,8,9,9,8,8,9,6,0,19.65
9,10,8,9,9,9,10,10,6,0,20.37
9,10,10,10,10,9,10,10,6,0,24.59
9,10,10,10,10,11,12,10,6,0,21.51
9,10,12,11,11,11,12,10,6,0,19.53
11,12,12,11,11,11,12,10,6,0,22.94
13,13,13,11,11,11,12,10,6,0,21.65
13,13,13,12,13,12,12,10,6,0,19.08
12,12,12,11,12,11,11,9,8,0,36.22
12,13,13,13,12,11,11,9,8,0,33.87
14,14,14,13,12,11,11,9,8,0,32.22
10,10,10,9,8,7,7,5,4,0,33.85
10,10,10,9,9,9,8,5,4,0,30.98
12,12,10,9,9,9,8,5,4,0,28.48
12,12,10,9,9,9,8,7,6,0,33.68
12,12,10,9,9,9,8,8,9,0,41.66
12,12,10,11,10,10,8,8,9,0,36.95
12,12,10,11,10,10,10,10,9,0,39.64
12,13,13,11,10,10,10,10,9,0,39.3
12,13,13,11,11,12,11,10,9,0,30.35
11,12,12,11,12,12,11,10,9,0,29.2
10,11,11,10,11,11,10,11,9,0,27.12
12,12,12,10,11,11,10,11,9,0,32.09
14,13,13,10,11,11,10,11,9,0,28
14,13,13,12,12,12,10,11,9,0,22.52
14,13,13,14,14,12,10,11,9,0,8.01
14,13,13,14,14,12,13,12,9,0,13.01
12,11,11,12,12,10,11,10,9,0,37.13
12,12,13,13,12,10,11,10,9,0,33.12
12,12,13,13,12,12,13,10,9,0,30.83
13,14,14,13,12,12,13,10,9,0,24.01
13,14,14,14,14,13,13,10,9,0,19.5
12,13,13,13,13,12,12,10,10,0,30.98
14,14,14,13,13,12,12,10,10,0,28.09
14,14,14,14,14,14,12,10,10,0,5.86
13,13,13,13,13,13,11,10,11,0,29.3
13,13,13,13,13,13,13,12,11,0,19.16
15,14,14,13,13,13,13,12,11,0,23.34
11,10,10,9,9,9,9,8,7,0,41.61
11,10,10,9,9,9,9,10,9,0,42.13
7,6,6,5,5,5,5,6,5,0,39.79
7,6,6,6,6,7,5,6,5,0,34.93
3,2,2,2,2,3,1,2,1,0,27.6
3,2,2,2,2,4,4,2,1,0,32.07
3,3,3,3,3,4,4,2,1,0,31.14
0,0,0,0,0,0,0,0,0,0,19.2
2,3,2,2,3,0,0,0,0,0,25.55
2,3,4,4,3,0,0,0,0,0,20.79
4,5,4,4,3,0,0,0,0,0,19.4
4,5,4,4,3,2,1,1,0,0,23.18
4,5,4,4,3,2,1,1,4,0,28.08
8,5,4,4,3,2,1,1,4,0,28.96
8,5,4,4,3,3,3,2,4,0,30.7
8,5,4,4,3,3,4,5,4,0,31.21
8,5,4,5,5,4,4,5,4,0,36.78
8,7,6,5,5,4,4,5,4,0,37.79
4,3,2,1,1,0,0,1,0,0,29.48
4,3,2,1,1,2,2,1,0,0,29.63
4,3,2,1,1,2,2,2,3,0,33.78
4,3,2,1,1,4,3,3,3,0,30.99
4,3,2,3,3,4,3,3,3,0,32.65
4,3,2,3,3,4,5,4,4,0,32.63
8,3,2,3,3,4,5,4,4,0,30.93
8,3,2,5,5,4,5,4,4,0,26.6
8,3,2,5,5,6,7,4,4,0,23.79
8,3,2,5,5,6,7,5,7,0,13.87
8,3,2,5,7,8,7,5,7,0,8.95
8,3,2,5,7,8,8,8,7,0,12.06
8,4,5,5,7,8,8,8,7,0,30.64
8,4,5,5,7,10,10,8,7,0,21.13
8,6,7,5,7,10,10,8,7,0,20.42
8,6,8,8,7,10,10,8,7,0,20.46
8,6,8,9,10,10,10,8,7,0,31.43
8,6,8,9,10,12,12,8,7,0,18.41
8,6,11,10,10,12,12,8,7,0,12.36
8,6,12,12,11,12,12,8,7,0,-0.26
8,6,12,12,11,12,12,9,10,0,0.97
8,6,12,12,11,12,12,11,12,0,-3.92
8,6,12,12,11,12,14,13,12,0,-18.2
8,6,12,12,13,14,14,13,12,0,-19.7
8,6,12,12,13,15,15,15,12,0,-30.72
8,6,14,14,13,15,15,15,12,0,-48.35
9,9,14,14,13,15,15,15,12,0,-30.01
9,9,14,15,16,15,15,15,12,0,-37.72
10,12,14,15,16,15,15,15,12,0,-33.8
10,12,14,15,16,15,15,15,13,14,-103.69
10,12,14,15,16,15,15,16,16,14,-270.59
12,11,12,14,15,14,14,13,13,15,-101.39
12,11,12,14,15,14,15,15,14,15,-108.72
11,11,11,12,13,12,13,13,12,13,-26.03
11,11,11,12,13,14,15,13,12,13,-38.83
11,11,12,11,12,13,14,12,11,12,-10.32
11,11,12,13,14,13,14,12,11,12,-17.57
11,11,12,13,14,13,14,14,13,12,-41.06
13,11,11,12,13,12,13,13,12,0,19.9
13,13,13,12,13,12,13,13,12,0,15.47
13,13,13,12,13,14,14,14,12,0,9.95
13,13,14,14,14,14,14,14,12,0,0.85
13,15,16,14,14,14,14,14,12,0,-23
11,13,14,12,12,12,12,12,12,0,1.66
14,14,14,12,12,12,12,12,12,0,10.74
14,14,14,14,14,12,12,12,12,0,2.26
14,14,14,14,14,13,14,13,12,0,3.76
14,14,14,15,15,15,14,13,12,0,-9.01
13,13,13,14,14,14,13,13,13,0,-7.47
14,15,14,14,14,14,13,13,13,0,-10.87
12,13,12,12,12,12,11,11,12,12,8.23
11,12,11,11,11,11,11,13,11,0,31.1
14,13,11,11,11,11,11,13,11,0,27.71
14,13,12,12,13,11,11,13,11,0,30.58
14,13,12,12,13,12,14,13,11,0,19.94
11,10,9,9,10,9,11,10,9,0,37.29
11,10,9,9,10,12,12,10,9,0,36.62
7,6,5,5,6,8,8,6,5,0,35.88
7,6,5,5,6,8,8,7,8,0,35.69
7,6,5,5,9,9,8,7,8,0,30.32
7,7,7,6,9,9,8,7,8,0,32.48
7,7,9,8,9,9,8,7,8,0,34.43
8,10,9,8,9,9,8,7,8,0,29.78
8,10,9,10,10,10,8,7,8,0,28.95
11,11,9,10,10,10,8,7,8,0,37.87
11,11,11,11,11,10,8,7,8,0,39.93
11,11,11,11,11,10,9,9,9,0,40.18
13,13,11,11,11,10,9,9,9,0,41.79
13,13,11,11,11,12,11,9,9,0,34.37
13,13,12,13,12,12,11,9,9,0,30.61
13,13,12,13,12,14,13,9,9,0,17.19
13,13,14,15,12,14,13,9,9,0,-1.9
14,15,15,15,12,14,13,9,9,0,-6.28
10,11,11,11,8,10,9,5,5,0,13.71
10,11,11,11,11,11,9,5,5,0,19.96
6,7,7,7,7,7,5,1,1,0,12.39
6,7,7,7,7,7,7,6,2,0,12.03
6,7,7,7,7,7,7,6,6,0,36.82
8,9,7,7,7,7,7,6,6,0,36.72
8,9,10,8,7,7,7,6,6,0,37.61
8,9,10,10,9,7,7,6,6,0,33.1
8,9,10,10,9,7,7,7,9,0,32.02
8,9,10,12,11,7,7,7,9,0,18.93
11,10,10,12,11,7,7,7,9,0,28.29
11,10,10,12,11,9,8,8,9,0,35.47
11,12,12,12,11,9,8,8,9,0,36.66
14,13,12,12,11,9,8,8,9,0,40.2
14,13,12,12,11,10,10,9,9,0,43.48
14,13,12,12,11,10,10,12,10,0,34.56
14,13,12,12,11,12,12,12,10,0,35.73
14,13,12,12,13,14,12,12,10,0,26.08
14,14,15,12,13,14,12,12,10,0,13.21
14,14,15,14,15,14,12,12,10,0,6.77
12,12,13,12,13,12,10,10,10,0,30.57
12,12,13,12,13,12,12,11,11,0,29.3
15,13,13,12,13,12,12,11,11,0,29.05
15,13,13,12,13,13,13,13,11,0,25.13
13,11,11,10,11,11,11,11,11,0,43.28
13,12,12,12,11,11,11,11,11,0,42.97
13,12,12,12,12,13,12,11,11,0,35.02
14,14,13,12,12,13,12,11,11,0,29.26
10,10,9,8,8,9,8,7,7,0,41.15
11,11,11,8,8,9,8,7,7,0,38.68
11,11,11,11,9,9,8,7,7,0,37.01
11,11,11,11,9,9,9,9,8,0,32.9
11,11,11,11,10,10,11,9,8,0,41.33
13,12,12,11,10,10,11,9,8,0,42.21
13,12,12,12,12,11,11,9,8,0,41.93
13,12,12,12,12,11,11,10,11,0,42.04
13,12,12,12,12,12,12,12,11,0,37.71
13,13,13,14,12,12,12,12,11,0,23.57
13,13,13,14,13,13,14,12,11,0,19.27
12,12,12,13,12,12,13,12,12,0,24.36
13,14,13,13,12,12,13,12,12,0,17.93
13,14,13,14,14,13,13,12,12,0,6.41
13,14,13,14,14,13,15,14,12,0,-12.29
13,14,13,15,15,15,15,14,12,0,-20.01
10,11,10,12,12,12,12,11,10,0,25.14
12,13,10,12,12,12,12,11,10,0,19.83
8,9,6,8,8,8,8,7,6,0,21.88
10,11,6,8,8,8,8,7,6,0,19.75
10,11,6,8,8,8,8,9,8,0,17.88
10,11,6,8,8,10,10,9,8,0,4.57
13,12,6,8,8,10,10,9,8,0,2.57
13,12,6,8,8,10,10,10,10,9,-22.93
13,12,9,9,8,10,10,10,10,9,8.44
14,13,8,8,11,11,12,11,10,0,28.42
10,9,4,4,7,7,8,7,6,0,28.09
10,9,7,5,7,7,8,7,6,0,30.31
10,9,7,5,9,9,8,7,6,0,12.74
10,9,7,5,9,9,8,8,8,7,6.33
10,9,7,5,9,9,10,10,8,7,-11.33
9,8,6,8,8,8,9,9,7,0,26.12
9,8,9,9,8,8,9,9,7,0,36.22
5,4,5,5,4,4,5,5,3,0,28.83
5,4,5,5,5,7,5,5,3,0,19.06
5,4,5,5,5,7,5,6,6,0,34.34
5,4,6,8,5,7,5,6,6,0,15.93
5,4,6,8,5,7,7,8,6,0,7.41
6,7,6,8,5,7,7,8,6,0,5.82
9,8,6,8,5,7,7,8,6,0,6.12
9,9,9,8,5,7,7,8,6,0,13.63
9,9,9,8,5,7,10,9,6,0,2.53
5,5,5,4,1,3,6,5,2,0,-5
5,5,7,6,1,3,6,5,2,0,-17.18
8,6,7,6,1,3,6,5,2,0,-7.65
8,6,9,8,1,3,6,5,2,0,-103.12
8,6,11,10,1,3,6,5,2,0,-108.9
8,6,11,10,5,3,6,5,2,0,-104.09
7,5,10,9,4,2,5,4,3,3,-105.92
7,5,10,9,4,2,5,5,5,5,-101.96
7,5,10,9,4,2,7,6,6,5,-122.34
7,5,10,9,4,2,7,6,7,8,-165.78
6,6,8,7,4,2,5,4,5,6,-28.89
6,6,8,7,4,2,7,6,5,6,-32.88
6,6,8,7,4,2,7,7,7,7,-59.36
6,8,9,10,9,2,5,5,5,6,-140.67
6,8,11,12,9,2,5,5,5,6,-143.56
6,8,11,12,9,2,6,7,6,6,-144.86
9,9,11,12,9,2,6,7,6,6,-139.93
6,6,8,9,6,3,3,4,3,0,13.91
6,6,8,9,6,4,6,4,3,0,15.67
6,6,8,9,6,8,6,4,3,0,9.27
5,5,7,8,5,7,5,4,4,0,18.17
4,4,6,7,4,6,4,4,5,0,16.74
4,4,6,7,7,7,4,4,5,0,24.51
4,4,6,7,7,7,5,6,6,0,21.7
4,4,6,7,7,7,7,8,6,0,17.6
4,4,6,7,7,8,9,9,6,0,9.48
4,4,6,7,10,9,9,9,6,0,1.27
4,4,8,9,10,9,9,9,6,0,-2.9
7,5,8,9,10,9,9,9,6,0,1.94
7,5,11,10,10,9,9,9,6,0,-7.85
7,5,11,10,11,11,10,9,6,0,-17.08
8,8,11,10,11,11,10,9,6,0,15.58
11,9,11,10,11,11,10,9,6,0,14.63
11,9,11,13,12,11,10,9,6,0,3.12
11,12,12,13,12,11,10,9,6,0,10.41
7,8,8,9,8,7,6,5,2,0,5.57
6,7,7,8,7,6,5,4,4,0,34.45
2,3,3,4,3,2,1,0,0,0,27.81
2,3,3,4,3,2,2,2,1,0,28.75
2,3,3,4,3,2,2,4,3,0,26.74
4,4,4,4,3,2,2,4,3,0,30.27
4,4,4,4,3,2,2,5,6,0,27.87
4,4,4,4,3,3,5,5,6,0,31.16
7,5,4,4,3,3,5,5,6,0,31.84
7,5,4,5,5,4,5,5,6,0,37.45
7,5,4,5,5,6,6,6,6,0,40.04
7,5,4,5,5,6,8,7,7,0,36.97
7,5,4,7,7,6,8,7,7,0,28.84
7,5,4,7,7,6,9,9,8,0,12.24
7,6,7,7,7,6,9,9,8,0,29.46
7,8,9,7,7,6,9,9,8,0,23.09
3,4,5,3,3,2,5,5,4,0,17.75
6,5,5,3,3,2,5,5,4,0,25.49
7,7,6,3,3,2,5,5,4,0,18.53
7,7,6,3,3,2,5,6,6,5,4.41
7,7,6,4,4,4,5,6,6,5,19.61
7,7,6,6,6,4,5,6,6,5,18.34
6,6,5,5,5,6,5,5,5,0,39.58
6,6,7,7,5,6,5,5,5,0,36.8
6,6,7,7,7,8,5,5,5,0,34.31
6,6,7,7,7,8,7,6,6,0,37.99
9,7,7,7,7,8,7,6,6,0,40.27
9,9,8,8,7,8,7,6,6,0,39.99
9,9,8,10,9,8,7,6,6,0,35.53
9,9,8,10,9,8,7,8,8,0,35.42
9,9,8,10,9,8,9,9,9,0,36.75
9,9,8,10,11,10,9,9,9,0,35.32
9,11,10,10,11,10,9,9,9,0,33.96
12,12,10,10,11,10,9,9,9,0,43.24
12,12,10,10,11,11,11,10,9,0,40.24
12,12,11,13,11,11,11,10,9,0,27.71
8,8,7,9,7,7,7,6,5,0,28.5
8,8,7,9,7,7,7,8,7,0,29.46
8,9,10,9,7,7,7,8,7,0,33.94
10,11,10,9,7,7,7,8,7,0,34.14
12,13,10,9,7,7,7,8,7,0,30.24
15,14,10,9,7,7,7,8,7,0,31.67
